Position$0$Name$HEADER.WT_Nummer_T_H_Z_E$Type$Word$Value$0000
Position$2$Name$HEADER.WT_Leergewicht$Type$DoubleWord$Value$00000000
Position$6$Name$HEADER.Umlaufzaehler_T_H_Z_E$Type$Word$Value$0000
Position$8$Name$HEADER.Costumer_Barcode$Type$String$Value$
Position$28$Name$HEADER.Getrag_System_Number[1]$Type$Char$Value$" "
Position$29$Name$HEADER.Getrag_System_Number[2]$Type$Char$Value$" "
Position$30$Name$HEADER.Getrag_System_Number[3]$Type$Char$Value$" "
Position$31$Name$HEADER.Getrag_System_Number[4]$Type$Char$Value$" "
Position$32$Name$HEADER.Getrag_System_Number[5]$Type$Char$Value$" "
Position$33$Name$HEADER.Getrag_System_Number[6]$Type$Char$Value$" "
Position$34$Name$HEADER.Getrag_System_Number[7]$Type$Char$Value$" "
Position$35$Name$HEADER.Getrag_System_Number[8]$Type$Char$Value$" "
Position$36$Name$HEADER.Getriebetyp[1]$Type$Char$Value$" "
Position$37$Name$HEADER.Getriebetyp[2]$Type$Char$Value$" "
Position$38$Name$HEADER.Getriebetyp[3]$Type$Char$Value$" "
Position$39$Name$HEADER.Getriebetyp[4]$Type$Char$Value$" "
Position$40$Name$HEADER.Software_Version[1]$Type$Char$Value$" "
Position$41$Name$HEADER.Software_Version[2]$Type$Char$Value$" "
Position$42$Name$HEADER.Software_Version[3]$Type$Char$Value$" "
Position$43$Name$HEADER.Software_Version[4]$Type$Char$Value$" "
Position$44$Name$HEADER.Res_44_59[1]$Type$Byte$Value$0
Position$45$Name$HEADER.Res_44_59[2]$Type$Byte$Value$0
Position$46$Name$HEADER.Res_44_59[3]$Type$Byte$Value$0
Position$47$Name$HEADER.Res_44_59[4]$Type$Byte$Value$0
Position$48$Name$HEADER.Res_44_59[5]$Type$Byte$Value$0
Position$49$Name$HEADER.Res_44_59[6]$Type$Byte$Value$0
Position$50$Name$HEADER.Res_44_59[7]$Type$Byte$Value$0
Position$51$Name$HEADER.Res_44_59[8]$Type$Byte$Value$0
Position$52$Name$HEADER.Res_44_59[9]$Type$Byte$Value$0
Position$53$Name$HEADER.Res_44_59[10]$Type$Byte$Value$0
Position$54$Name$HEADER.Res_44_59[11]$Type$Byte$Value$0
Position$55$Name$HEADER.Res_44_59[12]$Type$Byte$Value$0
Position$56$Name$HEADER.Res_44_59[13]$Type$Byte$Value$0
Position$57$Name$HEADER.Res_44_59[14]$Type$Byte$Value$0
Position$58$Name$HEADER.Res_44_59[15]$Type$Byte$Value$0
Position$59$Name$HEADER.Res_44_59[16]$Type$Byte$Value$0
Position$60$Name$HEADER.Zeitstempel_Y_Y$Type$Byte$Value$0
Position$61$Name$HEADER.Zeitstempel_M_M$Type$Byte$Value$0
Position$62$Name$HEADER.Zeitstempel_D_D$Type$Byte$Value$0
Position$63$Name$HEADER.Zeitstempel_H_H$Type$Byte$Value$0
Position$64$Name$HEADER.Zeitstempel_Min_Min$Type$Byte$Value$0
Position$65$Name$HEADER.Zeitstempel_S_S$Type$Byte$Value$0
Position$66$Name$HEADER.Res_66_99[1]$Type$Byte$Value$0
Position$67$Name$HEADER.Res_66_99[2]$Type$Byte$Value$0
Position$68$Name$HEADER.Res_66_99[3]$Type$Byte$Value$0
Position$69$Name$HEADER.Res_66_99[4]$Type$Byte$Value$0
Position$70$Name$HEADER.Res_66_99[5]$Type$Byte$Value$0
Position$71$Name$HEADER.Res_66_99[6]$Type$Byte$Value$0
Position$72$Name$HEADER.Res_66_99[7]$Type$Byte$Value$0
Position$73$Name$HEADER.Res_66_99[8]$Type$Byte$Value$0
Position$74$Name$HEADER.Res_66_99[9]$Type$Byte$Value$0
Position$75$Name$HEADER.Res_66_99[10]$Type$Byte$Value$0
Position$76$Name$HEADER.Res_66_99[11]$Type$Byte$Value$0
Position$77$Name$HEADER.Res_66_99[12]$Type$Byte$Value$0
Position$78$Name$HEADER.Res_66_99[13]$Type$Byte$Value$0
Position$79$Name$HEADER.Res_66_99[14]$Type$Byte$Value$0
Position$80$Name$HEADER.Res_66_99[15]$Type$Byte$Value$0
Position$81$Name$HEADER.Res_66_99[16]$Type$Byte$Value$0
Position$82$Name$HEADER.Res_66_99[17]$Type$Byte$Value$0
Position$83$Name$HEADER.Res_66_99[18]$Type$Byte$Value$0
Position$84$Name$HEADER.Res_66_99[19]$Type$Byte$Value$0
Position$85$Name$HEADER.Res_66_99[20]$Type$Byte$Value$0
Position$86$Name$HEADER.Res_66_99[21]$Type$Byte$Value$0
Position$87$Name$HEADER.Res_66_99[22]$Type$Byte$Value$0
Position$88$Name$HEADER.Res_66_99[23]$Type$Byte$Value$0
Position$89$Name$HEADER.Res_66_99[24]$Type$Byte$Value$0
Position$90$Name$HEADER.Res_66_99[25]$Type$Byte$Value$0
Position$91$Name$HEADER.Res_66_99[26]$Type$Byte$Value$0
Position$92$Name$HEADER.Res_66_99[27]$Type$Byte$Value$0
Position$93$Name$HEADER.Res_66_99[28]$Type$Byte$Value$0
Position$94$Name$HEADER.Res_66_99[29]$Type$Byte$Value$0
Position$95$Name$HEADER.Res_66_99[30]$Type$Byte$Value$0
Position$96$Name$HEADER.Res_66_99[31]$Type$Byte$Value$0
Position$97$Name$HEADER.Res_66_99[32]$Type$Byte$Value$0
Position$98$Name$HEADER.Res_66_99[33]$Type$Byte$Value$0
Position$99$Name$HEADER.Res_66_99[34]$Type$Byte$Value$0
Position$100$Name$HEADER.Quellstation_T_H_Z_E$Type$Word$Value$0000
Position$102$Name$HEADER.Zielstation_T_H_Z_E$Type$Word$Value$0000
Position$104$Name$HEADER.Aktuellstation_T_H_Z_E$Type$Word$Value$0000
Position$106$Name$HEADER.Res_106_119[1]$Type$Byte$Value$0
Position$107$Name$HEADER.Res_106_119[2]$Type$Byte$Value$0
Position$108$Name$HEADER.Res_106_119[3]$Type$Byte$Value$0
Position$109$Name$HEADER.Res_106_119[4]$Type$Byte$Value$0
Position$110$Name$HEADER.Res_106_119[5]$Type$Byte$Value$0
Position$111$Name$HEADER.Res_106_119[6]$Type$Byte$Value$0
Position$112$Name$HEADER.Res_106_119[7]$Type$Byte$Value$0
Position$113$Name$HEADER.Res_106_119[8]$Type$Byte$Value$0
Position$114$Name$HEADER.Res_106_119[9]$Type$Byte$Value$0
Position$115$Name$HEADER.Res_106_119[10]$Type$Byte$Value$0
Position$116$Name$HEADER.Res_106_119[11]$Type$Byte$Value$0
Position$117$Name$HEADER.Res_106_119[12]$Type$Byte$Value$0
Position$118$Name$HEADER.Res_106_119[13]$Type$Byte$Value$0
Position$119$Name$HEADER.Res_106_119[14]$Type$Byte$Value$0
Position$120$Name$HEADER.Getriebegewicht$Type$DoubleWord$Value$00000000
Position$124$Name$HEADER.Restoelmenge$Type$DoubleInteger$Value$0
Position$128$Name$HEADER.Gearbox_Number[1]$Type$Char$Value$" "
Position$129$Name$HEADER.Gearbox_Number[2]$Type$Char$Value$" "
Position$130$Name$HEADER.Gearbox_Number[3]$Type$Char$Value$" "
Position$131$Name$HEADER.Gearbox_Number[4]$Type$Char$Value$" "
Position$132$Name$HEADER.Gearbox_Number[5]$Type$Char$Value$" "
Position$133$Name$HEADER.Gearbox_Number[6]$Type$Char$Value$" "
Position$134$Name$HEADER.Gearbox_Number[7]$Type$Char$Value$" "
Position$135$Name$HEADER.Gearbox_Number[8]$Type$Char$Value$" "
Position$136$Name$HEADER.Res_128_999[1]$Type$Byte$Value$0
Position$137$Name$HEADER.Res_128_999[2]$Type$Byte$Value$0
Position$138$Name$HEADER.Res_128_999[3]$Type$Byte$Value$0
Position$139$Name$HEADER.Res_128_999[4]$Type$Byte$Value$0
Position$140$Name$HEADER.Res_128_999[5]$Type$Byte$Value$0
Position$141$Name$HEADER.Res_128_999[6]$Type$Byte$Value$0
Position$142$Name$HEADER.Res_128_999[7]$Type$Byte$Value$0
Position$143$Name$HEADER.Res_128_999[8]$Type$Byte$Value$0
Position$144$Name$HEADER.Res_128_999[9]$Type$Byte$Value$0
Position$145$Name$HEADER.Res_128_999[10]$Type$Byte$Value$0
Position$146$Name$HEADER.Res_128_999[11]$Type$Byte$Value$0
Position$147$Name$HEADER.Res_128_999[12]$Type$Byte$Value$0
Position$148$Name$HEADER.Res_128_999[13]$Type$Byte$Value$0
Position$149$Name$HEADER.Res_128_999[14]$Type$Byte$Value$0
Position$150$Name$HEADER.Res_128_999[15]$Type$Byte$Value$0
Position$151$Name$HEADER.Res_128_999[16]$Type$Byte$Value$0
Position$152$Name$HEADER.Res_128_999[17]$Type$Byte$Value$0
Position$153$Name$HEADER.Res_128_999[18]$Type$Byte$Value$0
Position$154$Name$HEADER.Res_128_999[19]$Type$Byte$Value$0
Position$155$Name$HEADER.Res_128_999[20]$Type$Byte$Value$0
Position$156$Name$HEADER.Res_128_999[21]$Type$Byte$Value$0
Position$157$Name$HEADER.Res_128_999[22]$Type$Byte$Value$0
Position$158$Name$HEADER.Res_128_999[23]$Type$Byte$Value$0
Position$159$Name$HEADER.Res_128_999[24]$Type$Byte$Value$0
Position$160$Name$HEADER.Res_128_999[25]$Type$Byte$Value$0
Position$161$Name$HEADER.Res_128_999[26]$Type$Byte$Value$0
Position$162$Name$HEADER.Res_128_999[27]$Type$Byte$Value$0
Position$163$Name$HEADER.Res_128_999[28]$Type$Byte$Value$0
Position$164$Name$HEADER.Res_128_999[29]$Type$Byte$Value$0
Position$165$Name$HEADER.Res_128_999[30]$Type$Byte$Value$0
Position$166$Name$HEADER.Res_128_999[31]$Type$Byte$Value$0
Position$167$Name$HEADER.Res_128_999[32]$Type$Byte$Value$0
Position$168$Name$HEADER.Res_128_999[33]$Type$Byte$Value$0
Position$169$Name$HEADER.Res_128_999[34]$Type$Byte$Value$0
Position$170$Name$HEADER.Res_128_999[35]$Type$Byte$Value$0
Position$171$Name$HEADER.Res_128_999[36]$Type$Byte$Value$0
Position$172$Name$HEADER.Res_128_999[37]$Type$Byte$Value$0
Position$173$Name$HEADER.Res_128_999[38]$Type$Byte$Value$0
Position$174$Name$HEADER.Res_128_999[39]$Type$Byte$Value$0
Position$175$Name$HEADER.Res_128_999[40]$Type$Byte$Value$0
Position$176$Name$HEADER.Res_128_999[41]$Type$Byte$Value$0
Position$177$Name$HEADER.Res_128_999[42]$Type$Byte$Value$0
Position$178$Name$HEADER.Res_128_999[43]$Type$Byte$Value$0
Position$179$Name$HEADER.Res_128_999[44]$Type$Byte$Value$0
Position$180$Name$HEADER.Res_128_999[45]$Type$Byte$Value$0
Position$181$Name$HEADER.Res_128_999[46]$Type$Byte$Value$0
Position$182$Name$HEADER.Res_128_999[47]$Type$Byte$Value$0
Position$183$Name$HEADER.Res_128_999[48]$Type$Byte$Value$0
Position$184$Name$HEADER.Res_128_999[49]$Type$Byte$Value$0
Position$185$Name$HEADER.Res_128_999[50]$Type$Byte$Value$0
Position$186$Name$HEADER.Res_128_999[51]$Type$Byte$Value$0
Position$187$Name$HEADER.Res_128_999[52]$Type$Byte$Value$0
Position$188$Name$HEADER.Res_128_999[53]$Type$Byte$Value$0
Position$189$Name$HEADER.Res_128_999[54]$Type$Byte$Value$0
Position$190$Name$HEADER.Res_128_999[55]$Type$Byte$Value$0
Position$191$Name$HEADER.Res_128_999[56]$Type$Byte$Value$0
Position$192$Name$HEADER.Res_128_999[57]$Type$Byte$Value$0
Position$193$Name$HEADER.Res_128_999[58]$Type$Byte$Value$0
Position$194$Name$HEADER.Res_128_999[59]$Type$Byte$Value$0
Position$195$Name$HEADER.Res_128_999[60]$Type$Byte$Value$0
Position$196$Name$HEADER.Res_128_999[61]$Type$Byte$Value$0
Position$197$Name$HEADER.Res_128_999[62]$Type$Byte$Value$0
Position$198$Name$HEADER.Res_128_999[63]$Type$Byte$Value$0
Position$199$Name$HEADER.Res_128_999[64]$Type$Byte$Value$0
Position$200$Name$HEADER.Res_128_999[65]$Type$Byte$Value$0
Position$201$Name$HEADER.Res_128_999[66]$Type$Byte$Value$0
Position$202$Name$HEADER.Res_128_999[67]$Type$Byte$Value$0
Position$203$Name$HEADER.Res_128_999[68]$Type$Byte$Value$0
Position$204$Name$HEADER.Res_128_999[69]$Type$Byte$Value$0
Position$205$Name$HEADER.Res_128_999[70]$Type$Byte$Value$0
Position$206$Name$HEADER.Res_128_999[71]$Type$Byte$Value$0
Position$207$Name$HEADER.Res_128_999[72]$Type$Byte$Value$0
Position$208$Name$HEADER.Res_128_999[73]$Type$Byte$Value$0
Position$209$Name$HEADER.Res_128_999[74]$Type$Byte$Value$0
Position$210$Name$HEADER.Res_128_999[75]$Type$Byte$Value$0
Position$211$Name$HEADER.Res_128_999[76]$Type$Byte$Value$0
Position$212$Name$HEADER.Res_128_999[77]$Type$Byte$Value$0
Position$213$Name$HEADER.Res_128_999[78]$Type$Byte$Value$0
Position$214$Name$HEADER.Res_128_999[79]$Type$Byte$Value$0
Position$215$Name$HEADER.Res_128_999[80]$Type$Byte$Value$0
Position$216$Name$HEADER.Res_128_999[81]$Type$Byte$Value$0
Position$217$Name$HEADER.Res_128_999[82]$Type$Byte$Value$0
Position$218$Name$HEADER.Res_128_999[83]$Type$Byte$Value$0
